selling_club,selling_league,market_val,age_at_transfer,transfer_fee,transfer_window_idx,contract_left_days,position,minutes_played,yellow_cards,red_cards,second_yellow_card,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,penalty_kicks_won,penalty_kicks_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_perc,touches,touches_def_pen_area,touches_def_3rd,touches_att_3rd,touches_att_pen_area,take_ons_attempted,take_ons_success_perc,total_miscontrols,tackles_att_3rd,dribbles_tackeled_perc,total_blocks,passes_blocked,clearances,errors,dead_ball_pass,free_kick_pass,through_balls,switches,throw_ins,corner_kick,straight_corner,passes_offside,pass_compl_perc,short_pass_compl_perc,medium_pass_compl_perc,long_pass_compl_perc,assists,xA,crosses_into_penalty_area,goals,penalty_kicks_scored,shot_creation_ratio,aerials_won_perc_available,take_ons_success_perc_available,tackeled_during_take_on_perc_available,dribbles_tackeled_perc_available,pass_compl_perc_available,short_pass_compl_perc_available,medium_pass_compl_perc_available,long_pass_compl_perc_available,shot_creation_ratio_available
111,1,-0.18235148169027326,-0.6685249204421707,14500000.0,16.0,-0.15072207198967846,3,-16.05,-5.05,-1.04,-0.68,-4.61,1.6,3.41,-0.9,-7.5,-3.83,-1.15,-1.31,-0.69,-12.5,-5.71,-5.43,-0.04,-12.49,-6.58,-11.4,1.36,4.68,5.27,-0.69,2.62,-1.87,-0.33,-7.43,-5.14,-6.95,-1.98,-7.89,-8.15,3.52,-3.78,-5.09,-2.15,-0.82,-1.63,0.41,0.21,-0.25,-0.11,0.68,5.69,2.76,-0.56,-1.14,-0.2178,1,1,1,1,1,1,1,1,1
178,1,-0.687841613266274,1.491589834763242,5600000.0,2.0,-1.0540177262732773,4,-4.24,5.95,-1.12,-0.74,8.02,-3.8,-1.75,14.4,4.29,5.69,-1.24,-1.42,18.09,3.37,-2.12,-2.26,-0.21,-7.33,-5.72,-6.16,2.39,-0.72,4.59,0.09,1.08,0.35,-0.38,-1.14,-1.86,-2.29,-2.13,-7.06,-7.39,-3.39,-4.19,-3.39,0.27,-0.89,-1.96,-1.49,-0.15,-1.06,-1.04,-3.41,-3.28,16.4,-0.84,-1.22,0.9596,1,1,1,1,1,1,1,1,1
92,4,-0.43509654747827364,0.25723854607443475,12000000.0,2.0,1.762907160929044,0,3.55,-0.65,-0.72,-0.47,-2.38,2.68,7.04,7.93,1.8,11.16,-0.8,-0.91,18.36,10.78,-4.84,-2.56,-0.32,10.36,-2.34,4.0,9.95,2.88,19.7,-0.18,2.74,-0.51,0.74,-2.52,-1.72,3.08,-1.37,11.28,-0.78,1.15,2.78,18.33,-2.75,-0.57,-3.02,0.29,0.2,0.02,-0.21,13.2,12.63,11.04,-2.55,-0.79,0.2562,1,1,1,1,1,1,1,1,1
132,3,-0.40701376239071807,0.5658263682466366,8000000.0,4.0,-0.043684147638153745,4,-12.19,-5.83,-1.2,-0.79,-0.45,-1.74,17.41,-7.18,-4.97,-5.2,-1.33,-1.52,-0.79,-11.08,-5.84,-6.22,0.23,-15.51,-7.13,-12.74,-5.53,3.76,-4.1,0.23,-6.49,0.01,-0.06,-9.88,-5.93,-8.32,-2.28,-9.87,-9.41,3.03,-2.98,-5.36,-4.58,-0.95,-2.3,0.31,0.01,0.1,-0.15,0.2,0.25,-4.87,5.14,-1.31,0.2371,1,1,1,1,1,1,1,1,1
59,2,0.15464193936039392,-1.2857005647865742,20000000.0,16.0,-0.051516190883387256,3,1.9,-5.83,-1.2,-0.79,-4.28,1.05,-4.48,-8.11,-4.97,5.0,9.84,-1.52,-0.79,-3.76,-7.06,-4.27,-0.32,-4.26,-6.5,-8.85,3.0,-3.51,5.75,-0.44,4.82,7.72,0.01,3.14,-2.26,-5.89,10.4,-10.1,-7.32,-3.63,-1.35,-6.58,-4.58,-0.95,3.16,0.43,0.15,0.32,0.26,11.74,0.9,-4.87,-1.12,-1.31,0.354,1,1,1,1,1,1,1,1,1
10,4,-0.7440071834413853,-0.35993709826996884,4000000.0,10.0,-1.072292493845489,0,8.31,-2.98,-1.2,-0.79,-2.37,1.05,-4.48,-4.38,-0.19,-0.1,-1.33,-1.52,-0.79,11.23,-1.57,-1.03,-0.17,7.66,-0.84,11.28,-10.49,-8.71,-4.1,0.2,-0.46,-5.12,0.01,0.13,-0.42,5.3,-2.28,-3.74,7.98,-0.3,0.29,-3.83,-4.58,-0.95,-2.3,0.54,0.19,0.39,0.5,-3.65,-5.01,-0.22,-4.25,-1.31,0.2356,1,1,1,1,1,1,1,1,1
182,5,-0.29468262204049567,0.5658263682466366,11800000.0,7.0,-0.5318815099243762,4,4.32,-3.37,-1.28,-0.84,5.47,2.18,12.24,15.13,0.12,-5.89,-1.42,-1.62,-0.85,-0.08,-1.64,11.89,-0.58,-1.83,-6.9,-10.26,15.25,7.2,23.53,-0.11,30.42,-2.9,-0.25,1.41,-4.49,-9.49,-2.43,-2.69,-2.38,-3.87,-1.76,-5.49,14.18,-1.01,-5.36,-0.17,-0.21,-0.4,-0.11,-3.89,-0.18,-0.54,1.72,9.44,0.5092,1,1,1,1,1,1,1,1,1
151,6,1.951940184963952,-0.6685249204421707,60000000.0,12.0,0.8909396796263792,3,6.82,8.41,-1.2,-0.79,20.65,9.44,-4.48,-7.65,19.91,34.59,-1.33,-1.52,-0.79,26.57,-4.01,-6.22,0.12,17.67,-5.74,-0.69,0.84,-9.23,9.44,0.77,-1.97,35.98,0.16,12.15,1.42,-7.84,-2.28,-8.05,1.02,-3.63,8.44,-6.58,-4.58,-0.95,-5.03,1.07,0.44,0.76,0.95,-3.65,-5.01,-4.87,-4.25,-1.31,0.1423,1,1,1,1,1,1,1,1,1
45,3,-0.5755104729160516,0.25723854607443475,5500000.0,10.0,-0.20293569362456856,0,10.72,2.72,11.41,-0.79,5.31,11.3,-2.05,22.24,3.64,0.92,-1.33,-1.52,-0.79,25.87,0.26,-4.27,0.27,14.95,-0.84,8.51,16.59,-3.51,3.9,-0.42,7.83,7.72,0.28,3.14,-5.93,4.32,4.06,19.41,-3.84,-3.63,0.29,32.18,-3.67,-0.95,3.16,0.08,0.32,-0.26,-0.18,7.89,8.13,18.4,-1.12,-1.31,0.0687,1,1,1,1,1,1,1,1,1
158,0,-0.013854771164939664,0.25723854607443475,20000000.0,12.0,-0.17943956388886803,0,2.92,6.34,11.57,18.39,1.15,-0.27,-3.88,-6.5,18.34,-1.79,-1.15,-1.31,-0.69,12.94,16.23,-0.89,0.84,11.6,4.99,15.91,-7.05,1.04,-0.27,-0.32,-3.41,0.7,0.5,-0.42,0.37,10.07,-1.98,1.19,8.54,0.18,32.1,1.93,-3.97,-0.82,3.83,0.63,0.29,0.21,0.8,-3.16,-4.17,-4.22,-3.69,-1.14,-3.1905,1,1,1,1,1,1,1,1,1
6,2,-0.40701376239071807,1.18300201259104,1000000.0,6.0,-1.072292493845489,0,3.34,-2.72,-0.56,-0.37,-2.7,0.43,-2.09,-2.14,3.1,6.42,-0.62,-0.71,-0.37,15.28,5.03,2.12,0.14,12.74,1.1,9.08,-2.15,-1.92,-2.32,0.71,-3.23,0.18,0.74,0.93,2.74,6.39,-1.06,-0.13,3.26,-1.7,-1.28,0.59,-2.14,-0.44,-2.35,0.77,0.5,0.57,0.09,-1.7,-2.95,-2.27,-1.99,-0.61,0.1179,1,1,1,1,1,1,1,1,1
103,4,-0.29468262204049567,-0.6685249204421707,12000000.0,1.0,-0.5579883207418213,3,-0.57,8.03,-1.28,-0.84,5.47,17.09,-2.35,11.86,1.08,6.36,-1.42,-1.62,-0.85,2.36,-5.29,-1.74,-0.46,1.17,-8.03,-11.61,14.28,4.6,5.68,0.38,14.59,7.38,-0.72,1.41,-6.33,-9.49,3.91,-9.04,-6.56,16.11,9.65,-5.8,-1.25,-1.01,2.82,0.02,0.08,-0.43,-0.42,-0.05,6.4,11.09,11.11,-1.4,0.2641,1,1,1,1,1,1,1,1,1
148,5,-0.687841613266274,-0.35993709826996884,6500000.0,4.0,-0.0776230017008323,1,-7.72,-1.55,-0.32,-0.21,0.65,-2.02,-1.19,-2.29,-2.6,-2.75,-0.35,-0.4,-0.21,-4.46,-1.48,3.62,-0.95,-5.92,-1.85,-3.5,-3.63,-2.88,-2.73,-0.03,-2.38,-1.37,0.08,-1.9,-1.58,-2.25,-0.61,-3.06,-2.51,-0.97,-1.66,-1.75,-1.22,-0.25,-1.34,-2.61,-2.98,-0.76,-0.11,-0.97,-1.69,-1.3,-1.13,-0.35,0.3474,1,1,1,1,1,1,1,1,1
13,7,1.8396090446137299,-0.051349276097767065,52000000.0,10.0,1.705472177130665,0,10.12,5.57,-1.2,-0.79,11.06,-2.67,-2.05,-8.58,10.34,18.27,-1.33,8.34,-0.79,17.85,5.74,2.87,0.14,22.75,14.51,30.21,-5.74,-2.99,-2.87,-0.03,-4.23,-2.56,0.44,18.15,16.11,17.46,4.06,-3.97,9.37,-0.3,11.7,-4.75,-4.58,-0.95,-2.3,0.78,0.41,0.66,0.34,-3.65,-5.01,-4.87,-1.12,-1.31,-1.1573,1,1,1,1,1,1,1,1,1
13,7,0.7162976411115058,0.8744141904188384,27400000.0,10.0,-0.043684147638153745,0,-9.89,0.13,-0.56,-0.37,-4.62,-3.3,2.77,-0.74,-1.68,-3.79,-0.62,-0.71,-0.37,-3.89,-2.28,-4.37,0.57,-6.15,-2.67,-4.54,-2.26,-0.36,-4.17,-0.28,-3.23,-2.39,0.08,-0.07,0.91,-3.33,-1.06,-3.3,-4.39,-1.7,-2.91,-0.32,-2.14,-0.44,0.38,-0.3,-0.41,0.16,0.14,2.14,0.99,0.05,-1.99,-0.61,0.3487,1,1,1,1,1,1,1,1,1
148,1,-0.013854771164939664,-0.9771127426143724,44000000.0,16.0,1.7080828582124095,3,10.13,1.55,-1.44,-0.95,5.79,14.68,1.92,16.79,5.52,12.12,-1.6,-1.82,-0.95,13.89,-9.08,-10.32,0.12,6.88,-5.18,-2.85,12.68,-4.11,20.94,-0.21,12.26,14.4,-0.16,9.97,5.74,-4.54,16.29,9.4,10.96,-1.03,3.93,-6.37,20.84,-1.14,-0.58,0.32,0.22,0.23,0.29,7.16,1.61,5.79,-1.98,-1.57,0.2806,1,1,1,1,1,1,1,1,1
36,3,-0.6035932580036072,-0.6685249204421707,1250000.0,16.0,0.9092144471985907,4,2.36,2.2,-0.72,-0.47,1.46,4.55,-2.69,6.06,3.72,0.96,-0.8,-0.91,-0.48,1.02,-1.8,-3.21,-0.14,-0.8,-4.23,-4.75,10.17,17.95,15.39,-0.4,8.77,2.06,-0.04,1.48,-1.72,-3.24,-1.37,-2.79,-3.56,-2.18,1.15,-1.51,3.61,-0.57,-3.02,-0.68,-0.38,-0.79,-0.2,1.66,6.72,1.73,13.1,-0.79,0.7069,1,1,1,1,1,1,1,1,1
31,5,-0.5193449027409405,1.8001776569354437,30000000.0,11.0,-0.5475455964148432,1,-25.05,-6.99,-1.44,-0.95,-10.51,-9.54,1.92,-10.3,-10.75,-8.28,-1.6,-1.82,-0.95,-15.73,1.89,2.02,-0.07,-23.02,-8.45,-16.02,-11.81,-4.63,-11.07,-0.03,-5.07,-1.01,0.17,-11.05,-3.45,-8.92,-2.74,-13.52,-11.29,-4.36,-7.49,-7.89,-5.49,-1.14,-6.03,-1.37,-1.48,-0.34,0.18,-4.38,-5.62,-5.85,1.15,9.27,0.3329,1,1,1,1,1,1,1,1,1
134,6,-0.6316760430911629,0.25723854607443475,4150000.000000001,6.0,-0.17682888280712353,4,0.87,-5.96,10.21,-1.58,1.02,-0.69,-4.1,46.34,5.37,-3.26,-2.66,-3.03,-1.59,14.44,-8.02,-10.49,0.22,7.64,-14.13,-15.22,24.34,6.48,4.12,0.34,4.36,0.03,-0.24,-3.74,-6.35,-13.73,-4.56,5.91,22.21,6.06,34.82,-3.09,20.81,7.03,14.5,-0.07,-0.2,0.07,-0.01,8.09,18.89,15.85,-2.25,-2.62,0.2546,1,1,1,1,1,1,1,1,1
15,3,1.3902844832128403,0.8744141904188384,50000000.0,7.0,0.6611997444328627,3,-3.12,1.42,-0.88,-0.58,-0.14,-2.52,-3.29,-3.96,0.5,3.67,-0.97,-1.11,-0.58,5.59,-2.53,-2.7,0.28,6.86,-4.4,-4.0,0.16,-6.87,7.87,0.82,-1.84,-1.19,0.11,1.03,-0.68,-4.61,-1.67,-5.68,0.06,0.67,3.58,-4.82,-1.54,-0.7,-0.96,0.89,0.39,0.62,0.72,1.17,-3.98,-1.25,-3.12,-0.96,-0.0056,1,1,1,1,1,1,1,1,1
53,4,0.26697307971061635,-0.35993709826996884,20000000.0,12.0,-1.0148575100471098,3,9.86,2.33,-1.28,-0.84,5.47,16.16,-4.78,16.53,6.82,14.52,-1.42,-1.62,-0.85,17.7,-8.95,-6.94,-0.16,24.74,-2.49,6.05,18.7,-2.67,35.23,-0.15,13.83,12.52,-0.23,11.42,-0.82,-2.69,-2.43,10.7,18.48,16.11,-0.13,-4.58,27.8,7.92,0.09,0.41,0.22,0.06,0.31,3.8,7.71,1.78,1.72,-1.4,0.1481,1,1,1,1,1,1,1,1,1
67,3,-0.40701376239071807,1.18300201259104,11600000.0,16.0,0.7995658417653215,0,9.69,5.18,-1.28,-0.84,3.55,-6.2,2.52,-8.22,6.82,1.25,9.75,27.94,-0.85,-3.57,16.64,-1.09,0.87,1.73,3.79,8.52,-11.5,-4.23,-1.7,0.4,-0.49,-5.47,0.29,8.42,12.04,64.44,-2.43,-6.55,7.35,-0.54,8.02,-7.02,-4.88,-1.01,11.01,-1.21,-0.4,-0.28,-0.81,-3.89,-6.75,-2.87,-1.41,-1.4,0.5798,1,1,1,1,1,1,1,1,1
92,4,0.7162976411115058,-0.6685249204421707,20000000.0,8.0,-1.0018041046383872,3,2.23,-2.98,-1.2,-0.79,0.51,-4.54,-4.48,-8.58,7.47,7.04,-1.33,-1.52,-0.79,11.58,-0.96,-4.27,0.36,16.03,-4.74,-2.64,-4.77,-9.23,-0.4,0.85,-4.23,0.01,-0.11,-1.87,-0.42,-3.95,-2.28,-8.96,-3.15,-3.63,8.44,-5.97,-4.58,-0.95,-2.3,0.74,0.09,0.44,0.27,0.2,-4.35,-4.87,-4.25,-1.31,-0.0476,1,1,1,1,1,1,1,1,1
62,0,0.3793042200608387,0.5658263682466366,10000000.0,12.0,-1.0853458992542113,3,9.63,8.41,-1.2,-0.79,8.18,13.17,-4.48,-7.65,-1.14,1.94,-1.33,-1.52,-0.79,17.85,-4.01,-2.97,-0.14,11.43,-5.74,-2.19,1.16,-2.99,-3.48,0.0,-0.46,-2.56,-0.06,2.14,-4.1,-6.86,-2.28,-8.05,-1.06,9.69,-4.61,-5.97,-4.58,-0.95,3.16,0.67,0.2,0.47,0.71,-3.65,-3.7,-4.87,2.01,-1.31,-0.0304,1,1,1,1,1,1,1,1,1
6,2,-0.013854771164939664,-0.35993709826996884,22500000.0,12.0,1.789013971746489,0,-5.53,-3.88,-0.8,-0.53,-3.18,-0.85,-2.99,-2.45,4.02,1.29,-0.89,-1.01,-0.53,4.35,1.8,-4.58,0.75,4.19,-0.6,6.47,-4.01,-4.59,-2.53,0.48,-4.08,-0.85,0.57,-3.25,-2.12,-1.98,-1.52,-4.23,-0.01,0.91,0.73,-2.86,-3.05,-0.63,2.11,0.67,0.38,0.53,-0.34,1.41,1.7,-0.92,-2.84,-0.87,0.3746,1,1,1,1,1,1,1,1,1
95,4,-0.013854771164939664,-1.594288386958776,30000000.0,13.0,-0.5893164937227554,0,-2.29,3.5,11.57,-0.68,-0.77,3.46,-1.45,3.77,-2.71,3.31,-1.15,-1.31,-0.69,4.57,-5.1,-4.13,0.1,9.8,-3.18,4.62,9.99,-0.52,2.81,-0.08,1.11,-4.44,0.37,2.58,-1.47,-0.14,4.36,7.32,0.19,-3.15,-5.41,13.83,-3.97,-0.82,-1.63,0.69,0.41,0.26,0.29,8.38,1.75,-1.9,-3.69,-1.14,-0.2482,1,1,1,1,1,1,1,1,1
18,3,2.513595886715064,0.5658263682466366,50000000.0,12.0,-1.1062313479081674,4,-5.24,-2.72,-0.56,-0.37,-3.66,0.43,2.77,12.34,-4.55,-3.79,-0.62,-0.71,-0.37,-3.54,-3.5,-4.37,0.26,-1.51,-3.68,-6.33,13.28,13.15,18.61,0.44,1.29,0.18,-0.38,-5.08,-2.77,-4.79,-1.06,0.55,-3.69,11.63,-2.91,-3.07,20.56,-0.44,0.38,-0.5,-0.17,-0.21,-0.25,5.99,4.93,0.05,-1.99,-0.61,0.5138,1,1,1,1,1,1,1,1,1
12,5,3.075251588466176,0.5658263682466366,51500000.0,14.0,-0.043684147638153745,3,9.63,13.33,-1.36,-0.89,11.38,4.24,-5.08,15.49,-0.53,2.61,-1.51,-1.72,-0.9,5.69,-5.96,-7.65,0.16,13.93,-5.03,2.09,10.46,-4.95,2.54,-0.07,-4.29,1.9,0.05,-2.32,-1.21,-9.21,10.1,11.75,31.06,19.2,-3.81,-7.46,37.48,-1.08,10.67,0.68,0.52,0.47,0.18,3.56,13.2,3.79,7.7,9.36,0.5533,1,1,1,1,1,1,1,1,1
73,2,-0.547427687828496,-0.6685249204421707,11500000.0,6.0,0.7577949444574095,4,7.11,-4.66,-0.96,-0.63,-6.69,6.06,8.57,-4.06,-1.11,-3.14,-1.06,-1.21,-0.64,1.6,-7.47,-2.77,-0.49,3.13,-5.68,-8.86,23.41,27.23,52.73,0.13,18.48,-4.1,-0.72,-7.7,-4.75,-7.73,-1.82,-7.12,-6.83,-2.91,-1.73,-3.13,-2.75,-0.76,4.16,0.55,0.32,0.22,0.53,12.47,4.14,-3.9,5.99,-1.05,0.4059,1,1,1,1,1,1,1,1,1
84,7,-0.7159243983538296,-1.594288386958776,17900000.0,4.0,0.8256726525827666,0,-7.32,1.29,-0.32,-0.21,-1.27,-1.09,-1.19,-1.35,-2.6,-2.75,-0.35,-0.4,-0.21,-3.77,-2.69,-2.22,-0.36,-5.28,-2.1,-3.73,-2.44,-2.36,-2.12,-0.47,-2.38,-1.37,0.08,-1.9,-1.58,-2.74,-0.61,-2.83,-1.81,-0.97,-1.66,-1.75,-1.22,-0.25,-1.34,0.87,0.88,-0.03,-0.56,-0.97,-1.03,-1.3,-1.13,-0.35,0.6877,1,1,1,1,1,1,1,1,1
88,0,-0.12618591151516206,-1.2857005647865742,18000000.0,7.0,1.313870014868989,4,7.61,11.26,-1.2,-0.79,16.81,22.48,2.81,15.7,8.43,0.92,-1.33,-1.52,-0.79,12.28,-3.4,-0.38,-0.39,2.9,-6.87,-8.92,18.21,12.6,42.68,0.08,19.89,5.15,-0.63,4.14,-4.1,-6.38,-2.28,6.02,7.28,3.03,11.7,-3.22,26.29,7.98,-5.03,-0.34,-0.35,-0.28,0.29,4.04,9.45,-0.22,14.53,20.37,0.4797,1,1,1,1,1,1,1,1,1
111,5,-0.6597588281787184,0.8744141904188384,1000000.0,4.0,-1.0487963641097884,1,-0.05,1.81,-0.8,-0.53,4.5,1.01,1.88,-4.79,-6.5,-4.83,-0.89,-1.01,-0.53,-2.27,-0.03,7.11,-0.44,-3.65,-4.25,-8.19,3.0,5.28,12.25,-0.26,11.75,-0.85,-0.08,-4.25,-3.96,-2.47,4.82,-4.46,-5.57,-2.42,-2.53,-4.39,-2.14,-0.63,-0.62,0.0,-0.06,-0.3,0.51,-2.43,3.01,-0.92,6.55,9.97,-2.1866,1,1,1,1,1,1,1,1,1
84,7,-0.6316760430911629,3.034528945624251,2000000.0,14.0,-0.0750123206190878,1,-11.03,5.57,-1.2,-0.79,-0.45,-2.67,12.54,-6.71,-7.84,-6.22,9.84,-1.52,-0.79,-11.77,-4.62,-0.38,0.07,-13.19,-7.13,-13.11,0.3,18.31,-2.25,-0.38,4.82,0.01,-0.24,-6.87,-5.93,-7.35,-2.28,-9.19,-9.41,-3.63,-6.24,-6.27,-3.67,-0.95,-2.3,-0.11,-0.37,-0.07,0.16,0.2,-2.38,-4.87,5.14,9.53,0.104,1,1,1,1,1,1,1,1,1
5,2,-0.35084819221560687,-0.35993709826996884,12000000.0,16.0,0.8256726525827666,0,11.41,1.55,-1.44,-0.95,-4.76,3.5,-0.51,5.11,3.6,-1.14,-1.6,-1.82,-0.95,3.09,-2.98,-1.88,-0.01,12.56,-5.68,4.04,16.35,9.92,10.47,-0.68,3.97,-1.01,-0.1,4.97,2.07,11.51,-2.74,17.34,-0.16,-4.36,-4.22,29.03,-5.49,-1.14,-6.03,0.39,0.21,0.12,0.06,7.16,4.89,3.46,1.15,-1.57,0.017,1,1,1,1,1,1,1,1,1
47,6,-0.8451052097565854,0.25723854607443475,100000.0,14.0,-1.0226895532923432,1,-1.2,-4.66,-0.96,-0.63,9.61,0.47,8.57,-5.46,-7.8,1.96,-1.06,-1.21,-0.64,-9.21,1.67,6.32,-0.34,-12.12,-5.3,-9.68,-4.31,2.8,-5.12,-0.27,1.89,1.04,0.49,0.31,-2.91,-5.78,-1.82,-6.67,-7.52,-2.91,-4.99,-5.26,-3.66,-0.76,-4.02,-1.56,-0.57,-1.01,-0.56,-2.92,-2.43,-3.9,2.86,-1.05,0.3497,1,1,1,1,1,1,1,1,1
75,7,0.15464193936039392,0.25723854607443475,7100000.0,10.0,-0.9965827424748982,4,6.53,7.64,-1.36,-0.89,11.38,36.85,-2.65,2.42,4.26,-3.51,9.66,-1.72,-0.9,-0.93,-7.18,-3.76,-0.34,-1.04,-7.67,-11.53,16.93,21.03,22.85,-0.15,7.77,9.61,0.08,0.68,-4.89,-9.69,-2.59,-9.81,-7.88,-0.79,2.72,-5.32,-2.46,-1.08,-2.97,0.43,0.13,0.3,0.06,3.56,4.66,-5.52,1.44,-1.48,0.5893,1,1,1,1,1,1,1,1,1
53,4,-0.29468262204049567,-0.051349276097767065,10000000.0,8.0,0.8047872039288105,4,-1.13,-7.38,-1.52,-1.0,-4.59,26.99,-0.81,-2.93,-6.62,-4.89,20.66,-1.92,-1.01,-2.3,-4.27,-4.55,0.01,-9.7,-8.98,-14.14,3.9,8.68,11.02,0.21,8.46,3.78,-0.17,-2.77,-7.52,-12.52,-2.89,-13.15,-9.13,5.39,-3.01,-8.33,-4.89,-1.2,-3.64,-0.08,-0.2,-0.08,-0.3,6.92,9.73,-3.85,10.26,20.02,-21.9107,1,1,1,1,1,1,1,1,1
148,1,1.277953342862618,1.18300201259104,34800000.0,12.0,0.7943444796018325,3,12.83,4.01,-1.52,-1.0,2.12,-4.69,-5.68,33.49,14.44,6.34,-1.68,-1.92,-1.01,16.18,-5.48,4.54,-0.47,18.27,-2.69,-1.72,12.2,-5.87,-6.83,-0.13,-6.61,1.22,-0.51,4.24,9.02,2.07,-2.89,22.93,40.93,-1.27,1.88,-6.81,52.31,-1.2,10.0,0.45,0.44,0.38,-0.32,3.07,10.39,14.77,7.13,20.02,0.6824,1,1,1,1,1,1,1,1,1
37,5,-0.29468262204049567,1.8001776569354437,5800000.0,16.0,-0.9965827424748982,2,12.93,-3.75,-1.36,-0.89,-11.63,-8.81,-5.08,-9.72,-11.06,-11.68,-1.51,17.99,-0.9,-11.04,-9.01,-12.2,0.41,-2.68,44.9,27.98,-17.16,-11.71,-11.0,0.07,-13.33,-5.81,-0.01,-10.33,-6.72,-7.75,3.76,24.92,38.71,-4.12,-7.07,-7.46,-5.19,-1.08,2.49,-0.13,0.88,0.89,-0.23,-4.14,-7.17,-5.52,-4.82,-1.48,0.3395,1,1,1,1,1,1,1,1,1
102,4,0.8286287814617282,0.25723854607443475,45000000.0,12.0,-0.13244730441746694,0,14.45,-4.53,-1.52,-1.0,-0.76,-8.42,-5.68,-9.47,5.83,-7.95,-1.68,-1.92,-1.01,20.71,18.89,2.6,0.51,16.03,6.62,14.89,-12.29,-0.67,-0.68,0.48,-6.61,-6.49,-0.26,13.25,23.72,14.23,3.45,-8.61,4.08,2.06,11.67,-7.42,-5.8,-1.2,1.82,0.49,0.16,0.48,0.06,-4.62,-7.36,-6.17,-2.26,-1.66,-0.5378,1,1,1,1,1,1,1,1,1
6,2,1.614946763913285,-0.35993709826996884,39000000.0,6.0,-0.20554637470631307,3,7.51,-1.81,-0.96,-0.63,-4.77,1.4,3.71,-1.26,1.77,7.06,10.11,-1.21,-0.64,4.04,-3.21,-2.12,-0.01,6.33,-5.68,-7.36,20.07,37.1,7.19,0.32,5.66,26.73,0.26,3.31,-1.07,-6.27,-1.82,-7.35,-7.52,0.43,-3.36,-4.35,-2.75,-0.76,-4.02,0.46,-0.06,0.47,0.48,0.93,11.37,0.76,5.99,-1.05,0.5544,1,1,1,1,1,1,1,1,1
62,0,-0.7215409553713408,0.25723854607443475,2000000.0,6.0,0.8204512904192776,3,-2.47,6.99,12.29,18.86,0.65,-0.15,-1.19,-2.29,2.18,2.35,-0.35,-0.4,-0.21,0.76,4.62,2.32,-0.18,-1.2,-1.72,-1.33,-2.44,-1.32,-1.5,-0.03,0.63,-1.37,0.76,-1.9,-1.58,-2.25,-0.61,-2.6,-1.12,-0.97,-1.66,-1.75,-1.22,-0.25,1.39,0.0,-0.38,0.01,1.04,-0.97,-1.69,-1.3,-1.13,-0.35,0.6372,1,1,1,1,1,1,1,1,1
14,3,0.5478009305861723,-0.35993709826996884,65000000.0,3.0,0.3609714200322446,0,11.55,-4.53,-1.52,-1.0,-1.72,-4.69,-3.24,-9.47,4.87,-3.87,-1.68,-1.92,-1.01,10.25,11.58,5.84,0.14,40.76,2.47,22.22,-8.83,-3.79,-11.75,-0.03,-9.63,-6.49,0.34,-4.77,3.51,11.8,9.79,-9.07,1.99,-4.6,41.02,-7.11,-5.8,-1.2,10.0,0.98,0.54,0.66,0.72,-4.62,-4.73,-6.17,-2.26,-1.66,-0.0219,1,1,1,1,1,1,1,1,1
6,2,-0.40701376239071807,1.491589834763242,2900000.0,16.0,-1.155834288461313,4,-3.71,-2.98,-1.2,-0.79,0.51,8.51,2.81,-0.64,-7.84,-6.22,-1.33,-1.52,-0.79,-6.2,-2.79,-3.62,0.09,-4.06,-6.62,-12.29,17.13,21.43,11.29,-0.07,13.86,0.01,-0.02,-5.87,-5.93,-4.92,4.06,-9.41,-9.41,13.03,-6.24,-5.36,-0.04,-0.95,0.43,0.17,0.13,-0.06,0.04,7.89,16.02,-2.55,-1.12,-1.31,0.5101,1,1,1,1,1,1,1,1,1
176,1,0.9409599218119507,-0.9771127426143724,34200000.0,12.0,2.81501163687208,4,-3.09,14.37,-2.32,-1.52,15.24,26.14,-1.37,-3.51,0.28,-0.53,-2.57,-2.93,-1.54,6.93,1.19,7.11,-0.01,0.05,-12.09,-15.9,13.59,11.36,62.66,-0.01,27.76,13.21,0.03,-3.01,-5.96,-12.56,-4.41,-10.8,-5.67,32.96,0.99,-10.28,-4.31,-1.84,3.92,0.1,-0.27,-0.11,0.21,0.64,-3.03,2.22,1.17,-2.53,0.1246,1,1,1,1,1,1,1,1,1
94,1,-0.40701376239071807,1.8001776569354437,5900000.0,14.0,-0.15072207198967846,3,11.15,1.55,-1.44,-0.95,-1.88,6.3,-5.38,1.38,0.73,-0.12,-1.6,-1.82,-0.95,13.89,3.11,-0.58,0.33,15.32,-3.42,-0.83,9.55,-3.07,24.01,0.35,-2.06,6.69,-0.29,0.96,-1.61,2.27,3.6,3.95,32.52,2.3,13.71,-5.76,-0.95,-1.14,2.15,0.6,0.37,0.42,0.53,7.16,4.89,-3.52,4.28,-1.57,0.5513,1,1,1,1,1,1,1,1,1
