player_name,selling_club,selling_league,market_val,age_at_transfer,transfer_fee,transfer_window_idx,contract_left_days
Lys Mousset,Bournemouth,Premier-League,3500000.0,23.0,11100000.0,4.0,339.0
Philip Billing,Bournemouth,Premier-League,10000000.0,29.0,5000000.0,16.0,669.0
Philip Billing,Huddersfield,Championship,7000000.0,23.0,16500000.0,4.0,331.0
Yannick Carrasco,Atlético,La-Liga,25000000.0,25.0,15000000.0,12.0,296.0
Yannick Carrasco,Atlético,La-Liga,40000000.0,24.0,30000000.0,3.0,1584.0
Nolito,Man City,Premier-League,12000000.0,30.0,7000000.0,0.0,1074.0
Héctor Moreno,Roma,Serie-A,5000000.0,25.0,6000000.0,3.0,1245.0
Héctor Moreno,PSV,Eredivisie,8000000.0,29.0,5700000.0,0.0,725.0
Alfred N'Diaye,Villarreal,La-Liga,3500000.0,29.0,6000000.0,4.0,665.0
Emre Mor,Dortmund,Bundesliga,5000000.0,20.0,13000000.0,0.0,1396.0
Jordi Amat,Swansea,Championship,5000000.0,26.0,1000000.0,2.0,321.0
Marc Navarro,Espanyol,La-Liga,2000000.0,22.0,2000000.0,2.0,1090.0
Munir El Haddadi,Barcelona,La-Liga,12000000.0,23.0,1050000.0,5.0,169.0
Gonzalo Escalante,Lazio,Serie-A,2000000.0,30.0,2500000.0,12.0,360.0
Darko Brasanac,CA Osasuna,La-Liga,1500000.0,31.0,200000.0,15.0,684.0
Darko Brasanac,Real Betis,La-Liga,2000000.0,27.0,1000000.0,4.0,338.0
Kalidou Koulibaly,Chelsea,Premier-League,15000000.0,25.0,23000000.0,12.0,1090.0
Kalidou Koulibaly,Napoli,Serie-A,35000000.0,25.0,41900000.0,10.0,344.0
Mauro Icardi,PSG,Ligue-1,19000000.0,30.0,10000000.0,12.0,334.0
Mauro Icardi,Inter,Serie-A,60000000.0,27.0,50000000.0,6.0,725.0
Leonardo Bonucci,AC Milan,Serie-A,35000000.0,31.0,35000000.0,2.0,1423.0
Leonardo Bonucci,Juventus,Serie-A,45000000.0,30.0,42000000.0,0.0,1434.0
Nenad Tomovic,Fiorentina,Serie-A,1500000.0,30.0,1300000.0,2.0,725.0
Khouma Babacar,Fiorentina,Serie-A,8000000.0,25.0,7000000.0,2.0,360.0
Nicola Murru,Cagliari,Serie-A,2500000.0,22.0,9000000.0,0.0,684.0
Joel Obi,Torino,Serie-A,5000000.0,27.0,2000000.0,2.0,319.0
Stephane Omeonga,Genoa,Serie-A,700000.0,24.0,500000.0,6.0,655.0
Pietro Pellegri,Monaco,Ligue-1,4500000.0,21.0,4200000.0,10.0,360.0
Pietro Pellegri,Genoa,Serie-A,8000000.0,16.0,20900000.0,3.0,518.0
Pietro Iemmello,Sassuolo,Serie-A,2000000.0,26.0,5000000.0,2.0,1090.0
Rodrigo De Paul,Udinese,Serie-A,38000000.0,27.0,35000000.0,8.0,1078.0
Filip Helander,Bologna,Serie-A,2000000.0,26.0,3350000.0,4.0,1077.0
Filip Helander,Hellas Verona,Serie-A,1500000.0,24.0,2000000.0,0.0,725.0
Ádám Nagy,Bologna,Serie-A,2000000.0,24.0,2000000.0,4.0,687.0
César Falletti,Bologna,Serie-A,1800000.0,29.0,1200000.0,10.0,360.0
Senna Miangue,Inter,Serie-A,1800000.0,20.0,3200000.0,0.0,1090.0
Luca Cigarini,Sampdoria,Serie-A,2000000.0,25.0,2260000.0,0.0,725.0
Bright Gyamfi,Inter,Serie-A,300000.0,21.0,280000.0,0.0,684.0
Marco D'Alessandro,Atalanta,Serie-A,1800000.0,29.0,2000000.0,6.0,299.0
Alex Ferrari,Bologna,Serie-A,1500000.0,25.0,3600000.0,4.0,725.0
Daniele Verde,Roma,Serie-A,2500000.0,25.0,700000.0,4.0,343.0
Giovanni Crociata,AC Milan,Serie-A,400000.0,19.0,300000.0,0.0,328.0
Mats Hummels,Bayern Munich,Bundesliga,35000000.0,30.0,30500000.0,4.0,725.0
Thiago Alcántara,Bayern Munich,Bundesliga,48000000.0,29.0,22000000.0,6.0,282.0
Kingsley Coman,Bayern Munich,Bundesliga,30000000.0,29.0,25000000.0,16.0,680.0
Kingsley Coman,Juventus,Serie-A,20000000.0,25.0,21000000.0,0.0,725.0
Sandro Wagner,Bayern Munich,Bundesliga,8000000.0,31.0,5000000.0,5.0,515.0
Sandro Wagner,Hoffenheim,Bundesliga,9000000.0,30.0,13000000.0,3.0,909.0
Sokratis,Dortmund,Bundesliga,20000000.0,25.0,16000000.0,2.0,358.0
Dayot Upamecano,Leipzig,Bundesliga,60000000.0,22.0,42500000.0,8.0,720.0
Dayot Upamecano,Salzburg,Bundesliga,5000000.0,18.0,18500000.0,1.0,532.0
Konrad Laimer,Salzburg,Bundesliga,8000000.0,20.0,7000000.0,0.0,725.0
Jonathan Tah,Leverkusen,Bundesliga,30000000.0,29.0,2000000.0,16.0,21.0
Fabian Reese,FC Schalke 04,Bundesliga,600000.0,22.0,100000.0,7.0,177.0
Breel Embolo,Monaco,Ligue-1,12000000.0,28.0,13000000.0,16.0,299.0
Breel Embolo,Mönchengladbach,Bundesliga,15000000.0,25.0,12500000.0,10.0,345.0
Breel Embolo,FC Schalke 04,Bundesliga,14000000.0,22.0,11000000.0,4.0,725.0
Renato Steffen,Wolfsburg,Bundesliga,2000000.0,30.0,300000.0,10.0,300.0
Victor Osimhen,Napoli,Serie-A,70000000.0,26.0,75000000.0,16.0,330.0
Victor Osimhen,Lille,Ligue-1,40000000.0,21.0,78900000.0,6.0,1394.0
Victor Osimhen,Wolfsburg,Bundesliga,13000000.0,20.0,3500000.0,4.0,360.0
Anastasios Donis,Stuttgart,Bundesliga,2000000.0,23.0,4000000.0,6.0,360.0
Anastasios Donis,Juventus,Serie-A,1250000.0,20.0,4000000.0,0.0,360.0
Gelson Fernandes,Stade Rennais,Ligue-1,2500000.0,30.0,350000.0,0.0,360.0
Kevin-Prince Boateng,Sassuolo,Serie-A,7000000.0,32.0,1500000.0,4.0,695.0
Michael Zetterer,Werder Bremen,Bundesliga,4500000.0,30.0,6000000.0,16.0,675.0
Chima Okoroji,Freiburg,Bundesliga,700000.0,24.0,100000.0,8.0,360.0
Ryan Kent,Liverpool,Premier-League,1750000.0,22.0,7200000.0,4.0,1028.0
Marco Terrazzino,Hoffenheim,Bundesliga,1500000.0,26.0,2500000.0,0.0,319.0
Shawn Parker,Augsburg,Bundesliga,150000.0,25.0,100000.0,2.0,315.0
Walace,Udinese,Serie-A,6000000.0,29.0,8000000.0,14.0,715.0
Rémy Descamps,PSG,Ligue-1,1200000.0,23.0,400000.0,4.0,687.0
Neymar,PSG,Ligue-1,60000000.0,31.0,90000000.0,12.0,680.0
Neymar,Barcelona,La-Liga,100000000.0,25.0,222000000.0,0.0,1422.0
Almamy Touré,Monaco,Ligue-1,8000000.0,22.0,750000.0,5.0,150.0
Houssem Aouar,Roma,Serie-A,10000000.0,25.0,12000000.0,14.0,1437.0
Myziane Maolida,Nice,Ligue-1,7000000.0,22.0,4000000.0,8.0,665.0
Myziane Maolida,Lyon,Ligue-1,4500000.0,19.0,10000000.0,2.0,1412.0
Morgan Sanson,Aston Villa,Premier-League,8000000.0,29.0,4000000.0,14.0,360.0
Morgan Sanson,Marseille,Ligue-1,20000000.0,26.0,15800000.0,9.0,519.0
Morgan Sanson,Montpellier,Ligue-1,10000000.0,22.0,12000000.0,1.0,528.0
Florian Thauvin,Udinese,Serie-A,5000000.0,32.0,6000000.0,16.0,322.0
Florian Thauvin,Newcastle,Premier-League,18000000.0,24.0,11000000.0,0.0,1090.0
Marlon,Sassuolo,Serie-A,6500000.0,25.0,12000000.0,8.0,725.0
Marlon,Barcelona,La-Liga,10000000.0,22.0,12000000.0,2.0,679.0
Ramy Bensebaini,Stade Rennais,Ligue-1,8000000.0,24.0,8000000.0,4.0,316.0
Benjamin Bourigeaud,Stade Rennais,Ligue-1,18000000.0,30.0,10000000.0,14.0,665.0
Alban Lafont,Fiorentina,Serie-A,10000000.0,22.0,7500000.0,8.0,1090.0
Alban Lafont,Toulouse,Ligue-1,18000000.0,19.0,8000000.0,2.0,723.0
Alexis Blin,Lecce,Serie-A,3000000.0,27.0,1500000.0,14.0,335.0
Alexis Blin,Toulouse,Ligue-1,5000000.0,22.0,1650000.0,4.0,360.0
Ibrahim Amadou,Lille,Ligue-1,3500000.0,25.0,14400000.0,2.0,725.0
Luiz Araújo,Lille,Ligue-1,10000000.0,25.0,11500000.0,8.0,324.0
Lebo Mothiba,Lille,Ligue-1,3000000.0,22.0,4000000.0,2.0,1030.0
Pedro Mendes,Stade Rennais,Ligue-1,3000000.0,26.0,1000000.0,0.0,707.0
Naïm Sliti,Dijon,Ligue-1,7000000.0,25.0,5000000.0,4.0,1049.0
Naïm Sliti,Lille,Ligue-1,7000000.0,25.0,2000000.0,2.0,725.0
Prince Oniangué,Wolves,Premier-League,1500000.0,29.0,500000.0,2.0,713.0
Kenny Lala,R. Strasbourg,Ligue-1,9000000.0,29.0,500000.0,9.0,149.0
Óliver Torres,Porto,Primeira-Liga,17000000.0,24.0,11000000.0,4.0,710.0
Óliver Torres,Atlético,La-Liga,14000000.0,22.0,20000000.0,0.0,360.0
Bruno Costa,Portimonense,Primeira-Liga,2500000.0,24.0,2500000.0,8.0,684.0
Rui Patrício,Wolves,Premier-League,10000000.0,33.0,11800000.0,8.0,347.0
Rui Patrício,Sporting,Primeira-Liga,16000000.0,30.0,18000000.0,2.0,1455.0
Merih Demiral,Atalanta,Serie-A,20000000.0,25.0,17000000.0,12.0,1041.0
Merih Demiral,Juventus,Serie-A,25000000.0,24.0,21000000.0,10.0,725.0
Merih Demiral,Sassuolo,Serie-A,15000000.0,21.0,19500000.0,4.0,1450.0
Merih Demiral,Sporting,Primeira-Liga,1500000.0,20.0,3500000.0,5.0,1246.0
Diogo Gonçalves,Benfica,Primeira-Liga,5000000.0,25.0,2400000.0,13.0,905.0
André Clóvis,Estoril,Primeira-Liga,2000000.0,25.0,1250000.0,12.0,360.0
Diego Lopes,Rio Ave,Primeira-Liga,2000000.0,26.0,1800000.0,9.0,525.0
Siem de Jong,Newcastle,Premier-League,5500000.0,28.0,2300000.0,0.0,1032.0
Aleksandar Kolarov,Roma,Serie-A,5000000.0,34.0,1500000.0,6.0,292.0
Aleksandar Kolarov,Man City,Premier-League,10000000.0,31.0,5000000.0,0.0,338.0
Alessandro Florenzi,Roma,Serie-A,5500000.0,31.0,3150000.0,10.0,360.0
Bart Ramselaar,Utrecht,Eredivisie,2000000.0,27.0,1500000.0,15.0,489.0
Jeremiah St. Juste,Mainz,Bundesliga,16000000.0,25.0,10000000.0,10.0,360.0
Jeremiah St. Juste,Feyenoord,Eredivisie,7500000.0,22.0,8000000.0,4.0,688.0
Jeremiah St. Juste,Heerenveen,Eredivisie,3500000.0,20.0,4800000.0,0.0,342.0
Tonny Vilhena,Feyenoord,Eredivisie,14000000.0,24.0,9000000.0,4.0,360.0
Emil Hansson,Heracles Almelo,Eredivisie,1500000.0,25.0,1750000.0,14.0,355.0
Emil Hansson,Feyenoord,Eredivisie,1250000.0,21.0,400000.0,4.0,311.0
Guus Til,AZ Alkmaar,Eredivisie,6000000.0,21.0,18000000.0,4.0,1420.0
Cyriel Dessers,Heracles Almelo,Eredivisie,3200000.0,25.0,4000000.0,6.0,725.0
Cyriel Dessers,NAC Breda,Eredivisie,900000.0,22.0,350000.0,0.0,725.0
Queensy Menig,Twente FC,Eredivisie,900000.0,25.0,700000.0,8.0,298.0
Wilfried Kanon,ADO Den Haag,Eredivisie,2000000.0,26.0,600000.0,4.0,1013.0
Menno Koch,PSV,Eredivisie,250000.0,25.0,100000.0,0.0,357.0
Stefan Johansen,Fulham,Championship,2000000.0,30.0,700000.0,8.0,336.0
Sone Aluko,Fulham,Championship,2500000.0,28.0,7500000.0,0.0,300.0
Ashley Fletcher,West Ham,Premier-League,1000000.0,21.0,7300000.0,0.0,1062.0
Ivan Cavaleiro,Wolves,Premier-League,10000000.0,26.0,11800000.0,7.0,538.0
Hélder Costa,Wolves,Premier-League,8000000.0,26.0,17700000.0,6.0,360.0
Hélder Costa,Benfica,Primeira-Liga,3000000.0,25.0,15000000.0,1.0,515.0
Conor Hourihane,Barnsley,Championship,500000.0,25.0,3500000.0,1.0,154.0
Pontus Jansson,Leeds,Championship,6000000.0,28.0,6150000.0,4.0,1082.0
Pontus Jansson,Torino,Serie-A,2500000.0,26.0,4000000.0,0.0,360.0
Liam Bridcutt,Leeds,Championship,2500000.0,28.0,1100000.0,0.0,308.0
Ronaldo Vieira,Leeds,Championship,5000000.0,25.0,7350000.0,2.0,1059.0
Bali Mumba,Norwich,Championship,1000000.0,21.0,1150000.0,12.0,704.0
Aiden McGeady,Everton,Premier-League,3500000.0,31.0,280000.0,0.0,347.0
Evandro,Porto,Primeira-Liga,2000000.0,30.0,2500000.0,1.0,532.0
James Husband,Middlesbrough,Championship,500000.0,23.0,1100000.0,0.0,349.0
Jack Hunt,Sheff Wed,Championship,2500000.0,27.0,1700000.0,2.0,354.0
Rhys Healey,Watford,Championship,1500000.0,29.0,2300000.0,15.0,526.0
Tendayi Darikwa,Burnley,Premier-League,500000.0,25.0,1100000.0,0.0,334.0
Nathan Baker,Aston Villa,Championship,2500000.0,26.0,4330000.0,0.0,697.0
Famara Diédhiou,Angers SCO,Ligue-1,4000000.0,24.0,6000000.0,0.0,1090.0
Omar Richards,Bayern Munich,Bundesliga,7000000.0,24.0,8500000.0,10.0,1080.0
Barry Cotter,Shamrock Rovers,Premier-League,150000.0,24.0,20000.0,13.0,684.0
Barry Cotter,Limerick FC,Premier-League,6000000.0,19.0,80000.0,3.0,684.0
Martyn Waghorn,Ipswich,Championship,1500000.0,28.0,5600000.0,2.0,322.0
Aaron Drinan,Waterford FC,Premier-League,6000000.0,19.0,100000.0,3.0,357.0
Callum Robinson,Preston,Championship,4500000.0,24.0,7800000.0,4.0,348.0
Pipa,Huddersfield,Championship,2000000.0,24.0,1000000.0,10.0,360.0
Lei Wu,Espanyol,La-Liga,2500000.0,30.0,1500000.0,10.0,684.0
Moses Simon,FC Nantes,Ligue-1,12000000.0,29.0,7000000.0,16.0,360.0
Moses Simon,Levante,La-Liga,6500000.0,24.0,5000000.0,6.0,1090.0
Luca Palmiero,Napoli,Serie-A,1200000.0,26.0,125000.0,10.0,299.0
Roberto Insigne,Frosinone,Serie-A,1800000.0,29.0,1000000.0,12.0,348.0
Roberto Insigne,Napoli,Serie-A,1600000.0,25.0,1500000.0,4.0,360.0
Ludovico D'Orazio,Roma,Serie-A,200000.0,21.0,70000.0,8.0,695.0
Davide Agazzi,Atalanta,Serie-A,800000.0,26.0,400000.0,4.0,684.0
Jacob Rasmussen,Fiorentina,Serie-A,3000000.0,26.0,1300000.0,12.0,346.0
Jacob Rasmussen,FC Empoli,Serie-A,900000.0,21.0,7000000.0,5.0,1245.0
Marco Curto,Como,Serie-A,750000.0,26.0,750000.0,16.0,1065.0
Gabriel Strefezza,Como,Serie-A,6000000.0,28.0,8000000.0,16.0,695.0
Gabriel Strefezza,Lecce,Serie-A,6000000.0,27.0,3500000.0,14.0,360.0
Luka Krajnc,Cagliari,Serie-A,1500000.0,23.0,1360000.0,2.0,360.0
Leon Dajaku,Union Berlin,Bundesliga,1500000.0,21.0,870000.0,10.0,684.0
Fabian Schleusener,Freiburg,Bundesliga,850000.0,27.0,450000.0,4.0,350.0
Sofiane Diop,Monaco,Ligue-1,20000000.0,22.0,22000000.0,10.0,1396.0
Lilian Brassier,Stade Brestois,Ligue-1,10000000.0,25.0,12000000.0,16.0,360.0
Lilian Brassier,Stade Rennais,Ligue-1,2500000.0,21.0,1750000.0,8.0,360.0
Sacha Boey,Stade Rennais,Ligue-1,2500000.0,20.0,5650000.0,8.0,334.0
Rafik Guitane,Stade Reims,Ligue-1,1000000.0,24.0,250000.0,12.0,337.0
Romain Del Castillo,Stade Rennais,Ligue-1,4500000.0,25.0,1500000.0,8.0,300.0
Romain Del Castillo,Lyon,Ligue-1,1500000.0,22.0,2000000.0,2.0,360.0
Élie Youan,FC Nantes,Ligue-1,1000000.0,22.0,500000.0,8.0,360.0
Stefan Mitrovic,Getafe,La-Liga,2000000.0,33.0,500000.0,15.0,149.0
Stefan Mitrovic,R. Strasbourg,Ligue-1,2200000.0,31.0,1000000.0,8.0,354.0
Mohamed Simakan,Leipzig,Bundesliga,23000000.0,25.0,35000000.0,16.0,725.0
Mohamed Simakan,R. Strasbourg,Ligue-1,18000000.0,21.0,15000000.0,8.0,725.0
Mamoudou Karamoko,LASK,Bundesliga,900000.0,22.0,1500000.0,11.0,880.0
Téji Savanier,Nîmes Olympique,Ligue-1,12000000.0,27.0,9500000.0,4.0,1088.0
Umut Bozok,FC Lorient,Ligue-1,5000000.0,25.0,2000000.0,10.0,300.0
Umut Bozok,Nîmes Olympique,Ligue-1,4000000.0,22.0,1500000.0,4.0,360.0
Edouard Mendy,Chelsea,Premier-League,12000000.0,31.0,18500000.0,12.0,725.0
Edouard Mendy,Stade Rennais,Ligue-1,7000000.0,28.0,24000000.0,6.0,1006.0
Edouard Mendy,Stade Reims,Ligue-1,9000000.0,27.0,7600000.0,4.0,1054.0
Rémi Oudin,Stade Reims,Ligue-1,11000000.0,23.0,10000000.0,7.0,536.0
Eddy Gnahoré,Napoli,Serie-A,500000.0,23.0,1500000.0,0.0,684.0
Germán Conti,Benfica,Primeira-Liga,2000000.0,28.0,80000.0,13.0,150.0
Gedson Fernandes,Benfica,Primeira-Liga,6500000.0,23.0,16000000.0,10.0,1090.0
João Félix,Chelsea,Premier-League,20000000.0,25.0,30000000.0,16.0,2156.0
João Félix,Atlético,La-Liga,30000000.0,24.0,52000000.0,14.0,1769.0
João Félix,Benfica,Primeira-Liga,70000000.0,19.0,127200000.0,4.0,1452.0
Lassina Traoré,Ajax,Eredivisie,6500000.0,20.0,10000000.0,8.0,360.0
Maarten Paes,Utrecht,Eredivisie,900000.0,24.0,1000000.0,10.0,353.0
Nico Neidhart,FC Emmen,Eredivisie,225000.0,24.0,21000.0,4.0,360.0
Anel Ahmedhodzic,Sheff Utd,Championship,18000000.0,26.0,6900000.0,16.0,325.0
Michael Olise,Crystal Palace,Premier-League,55000000.0,22.0,53000000.0,14.0,1083.0
Michael Olise,Reading,Championship,15000000.0,19.0,9300000.0,8.0,352.0
John Buckley,Blackburn,Championship,2200000.0,25.0,1160000.0,16.0,669.0
Graham Burke,Shamrock Rovers,Premier-League,175000.0,24.0,350000.0,2.0,180.0
Leroy Sané,Man City,Premier-League,80000000.0,24.0,49000000.0,6.0,345.0
Georginio Wijnaldum,PSG,Ligue-1,8000000.0,32.0,8000000.0,12.0,298.0
David Luiz,Chelsea,Premier-League,20000000.0,32.0,8700000.0,4.0,686.0
Cameron Carter-Vickers,Tottenham,Premier-League,7000000.0,24.0,7000000.0,10.0,360.0
Laurent Koscielny,Arsenal,Premier-League,8000000.0,33.0,5000000.0,4.0,324.0
Ben Chilwell,Leicester,Premier-League,40000000.0,23.0,50200000.0,6.0,1399.0
Wilfred Ndidi,Leicester,Championship,15000000.0,28.0,8000000.0,16.0,688.0
Jordan Hugill,West Ham,Premier-League,5500000.0,28.0,3300000.0,6.0,671.0
Jordan Hugill,Preston,Championship,3000000.0,25.0,10200000.0,3.0,684.0
Rui Fonte,Braga,Primeira-Liga,3000000.0,27.0,9130000.0,0.0,678.0
Marvin Zeegelaar,Watford,Premier-League,1500000.0,29.0,2000000.0,7.0,521.0
Marvin Zeegelaar,Sporting,Primeira-Liga,3500000.0,25.0,3000000.0,0.0,1030.0
Álex Collado,Real Betis,La-Liga,2200000.0,26.0,2500000.0,16.0,1455.0
Álex Collado,Barcelona,La-Liga,3000000.0,24.0,500000.0,12.0,333.0
Daniel Wass,Atlético,La-Liga,6000000.0,33.0,1750000.0,10.0,318.0
Daniel Wass,Valencia,La-Liga,6000000.0,32.0,2700000.0,11.0,153.0
Daniel Wass,Celta de Vigo,La-Liga,15000000.0,29.0,6000000.0,2.0,350.0
Kévin Gameiro,Atlético,La-Liga,20000000.0,31.0,16000000.0,2.0,683.0
Álvaro González,Villarreal,La-Liga,6500000.0,30.0,4000000.0,6.0,684.0
Santiago Cáseres,Villarreal,La-Liga,5000000.0,24.0,2500000.0,11.0,496.0
Manolo Portanova,Juventus,Serie-A,1000000.0,20.0,12250000.0,9.0,882.0
Kévin Malcuit,Lille,Ligue-1,7500000.0,25.0,12000000.0,2.0,1417.0
Kévin Malcuit,Saint-Étienne,Ligue-1,3000000.0,25.0,9000000.0,0.0,717.0
Adam Ounas,Napoli,Serie-A,7000000.0,25.0,2500000.0,10.0,299.0
Adam Ounas,G. Bordeaux,Ligue-1,4000000.0,20.0,12000000.0,0.0,1451.0
Samu Castillejo,Villarreal,La-Liga,15000000.0,23.0,21300000.0,2.0,678.0
Robin Olsen,Roma,Serie-A,2000000.0,32.0,3500000.0,10.0,360.0
Sergej Milinković-Savić,Lazio,Serie-A,50000000.0,28.0,40000000.0,12.0,348.0
Samuel Gustafson,Torino,Serie-A,1000000.0,24.0,900000.0,4.0,298.0
Roberto Soriano,Villarreal,La-Liga,7000000.0,28.0,8000000.0,4.0,725.0
Erasmo Mulè,Sampdoria,Serie-A,125000.0,20.0,3500000.0,4.0,1424.0
Samir Caetano,Watford,Championship,5000000.0,27.0,6500000.0,10.0,1047.0
Samir Caetano,Udinese,Serie-A,5000000.0,27.0,5000000.0,11.0,684.0
Thomas Battistella,Udinese,Serie-A,400000.0,20.0,700000.0,10.0,332.0
Miha Zajc,FC Empoli,Serie-A,6000000.0,24.0,3500000.0,5.0,1245.0
Emiliano Viviano,Sampdoria,Serie-A,2000000.0,32.0,1900000.0,2.0,1090.0
Gabriele Moncini,SPAL,Serie-A,1800000.0,23.0,2500000.0,7.0,903.0
Alberto Paloschi,Atalanta,Serie-A,3500000.0,28.0,4000000.0,2.0,1090.0
Mattia Finotto,SPAL,Serie-A,800000.0,26.0,250000.0,4.0,720.0
Gianluca Gaudino,Bayern Munich,Bundesliga,1250000.0,20.0,50000.0,0.0,360.0
Denis Zakaria,Juventus,Serie-A,18000000.0,26.0,20000000.0,12.0,1046.0
Denis Zakaria,Mönchengladbach,Bundesliga,27000000.0,25.0,11350000.0,11.0,150.0
Thorgan Hazard,Dortmund,Bundesliga,7000000.0,30.0,4000000.0,12.0,294.0
Thorgan Hazard,Mönchengladbach,Bundesliga,38000000.0,26.0,25500000.0,4.0,360.0
Martin Harnik,Hannover 96,Bundesliga,3000000.0,25.0,2250000.0,2.0,725.0
Mark Flekken,Brentford,Premier-League,10000000.0,25.0,11000000.0,16.0,725.0
Mark Flekken,Freiburg,Bundesliga,10000000.0,25.0,13000000.0,12.0,684.0
Roland Sallai,Freiburg,Bundesliga,15000000.0,27.0,6000000.0,14.0,287.0
Genki Haraguchi,Union Berlin,Bundesliga,2000000.0,31.0,1000000.0,13.0,150.0
Genki Haraguchi,Hertha BSC,Bundesliga,3500000.0,27.0,4500000.0,2.0,725.0
Eduard Löwen,Hertha BSC,Bundesliga,2000000.0,25.0,1000000.0,10.0,725.0
Bouna Sarr,Marseille,Ligue-1,9000000.0,28.0,8000000.0,7.0,630.0
Grégory Sertic,G. Bordeaux,Ligue-1,4000000.0,27.0,1500000.0,1.0,150.0
Pierre Lees-Melou,Stade Brestois,Ligue-1,6000000.0,32.0,5800000.0,16.0,667.0
Pierre Lees-Melou,Norwich,Championship,5000000.0,29.0,2300000.0,10.0,702.0
Pierre Lees-Melou,Nice,Ligue-1,7000000.0,28.0,3900000.0,8.0,712.0
Pierre Lees-Melou,Dijon,Ligue-1,2500000.0,24.0,4000000.0,0.0,725.0
Denis-Will Poha,Vit. Guimarães,Primeira-Liga,800000.0,25.0,850000.0,10.0,725.0
Denis-Will Poha,Stade Rennais,Ligue-1,1200000.0,23.0,300000.0,6.0,323.0
Maxime Dupé,FC Nantes,Ligue-1,800000.0,27.0,500000.0,6.0,360.0
Andy Delort,FC Nantes,Ligue-1,7000000.0,31.0,2500000.0,12.0,717.0
Andy Delort,Nice,Ligue-1,7000000.0,31.0,5000000.0,12.0,360.0
Andy Delort,Montpellier,Ligue-1,16000000.0,29.0,10000000.0,8.0,1032.0
Andy Delort,Toulouse,Ligue-1,12500000.0,27.0,4500000.0,4.0,725.0
Flavien Tait,Angers SCO,Ligue-1,8000000.0,26.0,9000000.0,4.0,1081.0
Thomas Touré,G. Bordeaux,Ligue-1,1500000.0,23.0,3000000.0,0.0,665.0
Guessouma Fofana,Amiens SC,Ligue-1,800000.0,25.0,1000000.0,2.0,302.0
Matheus,Braga,Primeira-Liga,2500000.0,33.0,1250000.0,16.0,725.0
Jorge Fernandes,Porto,Primeira-Liga,1000000.0,23.0,250000.0,6.0,326.0
Adam Maher,Utrecht,Eredivisie,3800000.0,28.0,1800000.0,10.0,349.0
Myron Boadu,Monaco,Ligue-1,7000000.0,24.0,800000.0,16.0,300.0
Myron Boadu,AZ Alkmaar,Eredivisie,14000000.0,20.0,17000000.0,8.0,691.0
Ramon Leeuwin,Utrecht,Eredivisie,1500000.0,30.0,250000.0,2.0,673.0
Gyrano Kerk,Utrecht,Eredivisie,6000000.0,25.0,7000000.0,8.0,664.0
Damil Dankerlui,Willem II,Eredivisie,650000.0,23.0,375000.0,6.0,333.0
Glenn Whelan,Stoke City,Premier-League,2500000.0,33.0,1700000.0,0.0,340.0
Kyle Bartley,Swansea,Championship,3500000.0,27.0,4500000.0,2.0,684.0
Benik Afobe,Wolves,Premier-League,10000000.0,25.0,13500000.0,5.0,541.0
Benik Afobe,Bournemouth,Premier-League,10000000.0,25.0,11400000.0,2.0,725.0
Jonathan Howson,Norwich,Championship,4000000.0,29.0,5650000.0,0.0,353.0
Craig Gardner,West Brom,Premier-League,3500000.0,30.0,1750000.0,0.0,360.0
Takumi Minamino,Liverpool,Premier-League,12000000.0,27.0,15000000.0,10.0,725.0
Takumi Minamino,Salzburg,Bundesliga,12500000.0,24.0,8500000.0,7.0,544.0
Davinson Sánchez,Tottenham,Premier-League,15000000.0,27.0,9500000.0,12.0,296.0
Davinson Sánchez,Ajax,Eredivisie,25000000.0,21.0,42000000.0,0.0,1402.0
Olivier Giroud,Chelsea,Premier-League,4000000.0,34.0,4800000.0,8.0,343.0
Olivier Giroud,Arsenal,Premier-League,20000000.0,31.0,17000000.0,3.0,515.0
Timothy Fosu-Mensah,Man Utd,Premier-League,4000000.0,25.0,1700000.0,9.0,167.0
Fred,Man Utd,Premier-League,20000000.0,30.0,9740000.0,12.0,317.0
Andreas Pereira,Fulham,Premier-League,18000000.0,29.0,10000000.0,16.0,301.0
Andreas Pereira,Man Utd,Premier-League,7500000.0,26.0,9500000.0,10.0,349.0
Odion Ighalo,Watford,Premier-League,12000000.0,27.0,23300000.0,1.0,1610.0
Nacho Monreal,Arsenal,Premier-League,8000000.0,33.0,250000.0,4.0,300.0
Lucas Torreira,Arsenal,Premier-League,20000000.0,26.0,6000000.0,10.0,322.0
Lucas Torreira,Sampdoria,Serie-A,30000000.0,22.0,28650000.0,2.0,1445.0
Alexandre Lacazette,Lyon,Ligue-1,40000000.0,26.0,53000000.0,0.0,720.0
Folarin Balogun,Arsenal,Premier-League,30000000.0,22.0,30000000.0,12.0,665.0
Kasper Schmeichel,Leicester,Premier-League,4000000.0,35.0,1000000.0,10.0,327.0
Dennis Praet,Sampdoria,Serie-A,24000000.0,25.0,19200000.0,4.0,687.0
Rúben Neves,Wolves,Premier-League,40000000.0,26.0,55000000.0,12.0,360.0
Rúben Neves,Porto,Primeira-Liga,10000000.0,20.0,17900000.0,0.0,717.0
Owen Otasowie,Wolves,Premier-League,1500000.0,20.0,4000000.0,8.0,310.0
Connor Ronan,Wolves,Premier-League,800000.0,24.0,570000.0,13.0,515.0
